cafe,street,user,time,stars,reviews
White Rabbit Caffe,Bay St,Mohamed Khamis,2 years ago, 5 stars ,Very nice coffee with plenty of options. Ibrahim was excellent in the way he presented their options and recommended great flavors for us. Highly recommend trying their pistachio coffee!
White Rabbit Caffe,Bay St,Charlotte hung,2 years ago, 5 stars ,Amazing coffee and baked goodies. The owner is extremely nice and knows his coffee for sure! It's been my go-to spot since quarantine:)
White Rabbit Caffe,Bay St,Ilias Ettayebi,2 years ago, 5 stars ,Great coffee and great service. The iced pistachio latte was really good! Highly recommend checking this place out.
White Rabbit Caffe,Bay St,Sarah Manori,2 years ago, 5 stars ,"Great coffee, delicious pastries and friendly owner! Loved it"
White Rabbit Caffe,Bay St,Matt Collins,2 years ago, 5 stars ,"Great new local spot for delicious coffee, beans and cookies. Highly recommended for anyone living and working near college park!"
White Rabbit Caffe,Bay St,Phoenix Kiula,2 years ago, 4 stars ,Excellent coffee. Great to have this as an option to Hailed in the neighborhood. The coffee bean could be fuller bodied. It seems Canadians like their coffee mild. I miss the coffee from Sydney. The barista seems to be the owner too and he’s a master of the making art: each cup is meticulously made. The blueberry croissant is gorgeous. If the coffee itself was a bit stronger this would be a 5 star in my book.
White Rabbit Caffe,Bay St,Elizabeth Selezneva,2 years ago, 5 stars ,"Awesome place !!! Serve cool , unusual drinks ! The owner is cute too !"
White Rabbit Caffe,Bay St,John Stathman,2 years ago, 5 stars ,We tried the fabulous fresh orang juice with a shot of espresso. It is really a different experience and taste. Boost your power and feel fresh by trying it.
White Rabbit Caffe,Bay St,Erin Zeiadin,2 years ago, 5 stars ,Unbelievable coffee that I will drive across the city for. The owner is incredibly knowledgeable and the nicest person to chat with. Can't go wrong with  any drink or food option here!
White Rabbit Caffe,Bay St,Rahim Hassanali,2 years ago, 4 stars ,
White Rabbit Caffe,Bay St,Nicholas Palombo,2 years ago, 5 stars ,
White Rabbit Caffe,Bay St,Vlada Laryna,2 years ago, 5 stars ,The best coffee in Toronto
White Rabbit Caffe,Bay St,alex salavarrieta,2 years ago, 5 stars ,The coffee and service are exceptional great place to be at any time of the day @chicsophistic and @ok_kovtun recommend it 10 starts
White Rabbit Caffe,Bay St,Annette Boissonneault,2 years ago, 5 stars ,"Thanks to be open!
And on top of that offer a great Cappucino!!
Will be back!!☕"
White Rabbit Caffe,Bay St,Jenna Brown,2 years ago, 5 stars ,"They make the BEST oat milk latte in the city and have lots of vegan options, which are DELICIOUS! Always great service from the owner, and is a beautiful spot to sit and work or catch up with friends"
White Rabbit Caffe,Bay St,Ishrat Trishna,2 years ago, 5 stars ,"This is an exceptional little cafe! The cozy and welcoming decor is what drew me in on a grey, windy day. The owner is fun to chat with and the drinks were phenomenal. I had a latte and my husband had a hit chocolate and both were top notch! I'm so excited to be a patron here hopefully for a long time to come."
White Rabbit Caffe,Bay St,Pranay Garg,2 years ago, 5 stars ,"White rabbit is the place to be! I love the coffee here. Amazing coffee, fresh ingredients. Unlike many popular chains the shop uses real ground coffee instead of chocolate syrups for mocha and it has quickly become my favourite. I have also grown a liking to pistachio latte, a coffee with notes of pistachio mixed in latte and a wonderful aftertaste. Wether you need your daily coffee fix or looking to elevate your experience of drinking coffee, white rabbit is your place!"
White Rabbit Caffe,Bay St,Ben,2 years ago, 5 stars ,"The owner and staff are the nicest people!
Products 5/5
Quality 5/5
Vibe 5/5"
White Rabbit Caffe,Bay St,Cecily Wing,2 years ago, 5 stars ,
White Rabbit Caffe,Bay St,AJ Brown,2 years ago, 5 stars ,A lovely little coffee shop
White Rabbit Caffe,Bay St,Davis Town,2 years ago, 5 stars ,(2020-04-10) Best coffee shop in the area. High quality beans and milk. Fantastic pastries. Marble decor. Plants everywhere. Friendly owner. Love the atmosphere.
White Rabbit Caffe,Bay St,Hanna Gry,2 years ago, 5 stars ,"Cozy new coffee shop in the area. Not to big, but really a great place to meet up with friends. My oat milk matcha latte was great. Their croissants looks aaaamazing. Salads and sandwiches are also available."
White Rabbit Caffe,Bay St,Sehran Hasanli,2 years ago, 5 stars ,Very friendly staff and excellent coffee and pistachio croissants!
White Rabbit Caffe,Bay St,Leon P,2 years ago, 5 stars ,Excellent service and friendly staff.
White Rabbit Caffe,Bay St,Sergei Makarov,3 years ago, 4 stars ,"Please either change your hours or don't close 15 minutes earlier. I went to your place at 19:45 today and the barista was already closing the cafe because ""there were no clients for the last hour"". Two other people arrived at the same time and also were turned away. Very frustrating experience.
Otherwise the place is great, pastries are especially good."
White Rabbit Caffe,Bay St,Carter Newman,3 years ago, 5 stars ,"Amazing espresso, all takeout items are compostable, chill and knowledgable staff, all around fantastic place. Also: daily features!"
White Rabbit Caffe,Bay St,Nick Tsergas,3 years ago, 5 stars ,Cuuuuuute little spot. Friendly staff and good coffee. A well-deserved five stars.
White Rabbit Caffe,Bay St,Henry Ko,3 years ago, 5 stars ,"Beautiful Interior, cute study space. Ordered a Oat Milk Latte and a Blueberry & Earl Grey croissant and it was delicious!"
White Rabbit Caffe,Bay St,Olivia Fortenbacher,3 years ago, 5 stars ,"Excellent tea latte, and bonus points for a completely compostable cup!"
White Rabbit Caffe,Bay St,Devan Zeng,3 years ago, 5 stars ,
White Rabbit Caffe,Bay St,Mina Yumen,3 years ago, 5 stars ,I am so happy we have a local coffee shop in the area! Very friendly team and good products made with love.
White Rabbit Caffe,Bay St,Sandy Dai,3 years ago, 5 stars ,
White Rabbit Caffe,Bay St,Abe,3 years ago, 5 stars ,"Wowww,  this place is a hit.  Finally a coffee that you can savour. The staff amazing, pastries and food is out of this world.  Cant wait to go back to this nice welcoming caffe. Cheers and all the best."
White Rabbit Caffe,Bay St,Morgan Dobroshinsky,3 years ago, 5 stars ,"This is a great new addition to downtown! The staff are SO kind and attentive, and make an amazing oat milk latte. And the Banana Nutella Danish? Delish! Will definitely be back soon!"
White Rabbit Caffe,Bay St,Sohail Okadia,3 years ago, 5 stars ,
White Rabbit Caffe,Bay St,Rebecca Wilkinson,3 years ago, 5 stars ,Super cute little cafe on Bay street that serves up 10/10 espressos and great pastries (the pistachio croissants are especially amazing). They also serve a bunch of vegan or vegetarian options for lunch like veggie bowls and sandwiches. It's a nicely designed and cozy spot to sit down and hang out in if you are in the area.
White Rabbit Caffe,Bay St,Bretton Newman,3 years ago, 5 stars ,"Great decor, delicious coffee and don’t leave without a pistachio croissant! I’ve heard they sell out daily so get one before they’re gone."
White Rabbit Caffe,Bay St,Jessica Le Blanc,3 years ago, 5 stars ,
White Rabbit Caffe,Bay St,Alexander Lam,3 years ago, 5 stars ,"Had a Cortado, great flavour. Decor/ambience is nice. Would reccomend"
